stock_name,stock_num,class
EMP88 就業88,EMP88,櫃指數類
GTCI 薪酬指數,GTCI,櫃指數類
GTHD 高殖利,GTHD,櫃指數類
GTSM50 富櫃50,GTSM50,櫃指數類
IR0118 富櫃200報酬指,IR0118,櫃指數類
IR0138 櫃Quality 50報酬指,IR0138,櫃指數類
IR0140 櫃半導體領航報酬指,IR0140,櫃指數類
IR0141 富櫃200報酬日正二,IR0141,櫃指數類
IR0148 櫃ESG成長報酬指,IR0148,櫃指數類
IR0149 櫃ESG電子菁英報酬指,IR0149,櫃指數類
IX0118 富櫃200指,IX0118,櫃指數類
IX0134 櫃永續指,IX0134,櫃指數類
IX0138 櫃Quality 50指,IX0138,櫃指數類
TPCGI 櫃治理,TPCGI,櫃指數類
TWTBI 公債指,TWTBI,櫃指數類
733512 高端台新1C購01,733512,櫃認購
733513 立端國票21購02,733513,櫃認購
733514 宏捷科國票21購02,733514,櫃認購
733515 鈊象國票21購01,733515,櫃認購
733516 碩禾國票21購02,733516,櫃認購
733517 兆利凱基21購01,733517,櫃認購
733518 信昌電凱基25購01,733518,櫃認購
733519 德微凱基21購01,733519,櫃認購
733520 歐買尬凱基21購01,733520,櫃認購
733521 璟德凱基25購01,733521,櫃認購
733522 環球晶凱基21購02,733522,櫃認購
733523 環球晶凱基23購03,733523,櫃認購
733524 弘塑中信21購01,733524,櫃認購
733525 聖暉中信21購01,733525,櫃認購
733526 博智群益21購01,733526,櫃認購
733527 同致永豐21購01,733527,櫃認購
733528 振曜永豐21購01,733528,櫃認購
733529 聚積永豐21購01,733529,櫃認購
733530 雙鴻永豐21購02,733530,櫃認購
733531 信驊統一21購01,733531,櫃認購
733532 茂迪統一23購02,733532,櫃認購
733533 點序統一23購02,733533,櫃認購
733534 點序統一23購03,733534,櫃認購
733535 驊訊統一23購01,733535,櫃認購
733536 晶宏兆豐23購02,733536,櫃認購
733537 中美晶富邦23購01,733537,櫃認購
733538 世界富邦23購01,733538,櫃認購
733539 元太元大25購02,733539,櫃認購
733540 台半元大23購01,733540,櫃認購
733541 同致元大23購01,733541,櫃認購
733542 茂迪元大21購03,733542,櫃認購
733543 家登元大21購02,733543,櫃認購
733544 振曜元大21購01,733544,櫃認購
733545 鈺太元大21購01,733545,櫃認購
733546 廣運元大21購01,733546,櫃認購
733547 廣運元大21購02,733547,櫃認購
733548 歐買尬元大21購01,733548,櫃認購
733549 穩懋元大21購05,733549,櫃認購
733550 穩懋元大21購06,733550,櫃認購
733551 立端群益21購01,733551,櫃認購
733552 宏捷科群益21購01,733552,櫃認購
733553 良維群益23購01,733553,櫃認購
733554 昇達科群益21購01,733554,櫃認購
733555 紘康群益21購01,733555,櫃認購
733556 環球晶群益21購02,733556,櫃認購
733557 健喬國票22購01,733557,櫃認購
733558 晶宏國票22購02,733558,櫃認購
733559 中天國泰23購01,733559,櫃認購
733560 金益鼎永豐21購01,733560,櫃認購
733561 信昌電永豐22購01,733561,櫃認購
733562 茂迪永豐21購01,733562,櫃認購
733563 環球晶永豐21購02,733563,櫃認購
733564 點序永豐21購01,733564,櫃認購
733565 中探針元富21購02,733565,櫃認購
733566 元太凱基24購01,733566,櫃認購
733567 元太凱基26購01,733567,櫃認購
733568 同致凱基23購01,733568,櫃認購
733569 振曜凱基23購01,733569,櫃認購
733570 鈦昇凱基21購01,733570,櫃認購
733571 中美晶統一23購03,733571,櫃認購
733572 環球晶統一21購02,733572,櫃認購
733573 環球晶統一24購02,733573,櫃認購
733574 元太富邦23購01,733574,櫃認購
733575 中天元大21購01,733575,櫃認購
733576 中天元大24購01,733576,櫃認購
733577 中天元大26購01,733577,櫃認購
733578 中天元大27購01,733578,櫃認購
733579 中美晶元大21購01,733579,櫃認購
733580 中美晶元大21購02,733580,櫃認購
733581 昇達科元大21購04,733581,櫃認購
733582 胡連元大21購01,733582,櫃認購
733583 茂達元大21購01,733583,櫃認購
733584 環球晶元大21購06,733584,櫃認購
733585 環球晶元大21購07,733585,櫃認購
733586 環球晶元大21購08,733586,櫃認購
733587 元太康和23購01,733587,櫃認購
733588 智冠麥證21購01,733588,櫃認購
733589 華研麥證21購01,733589,櫃認購
733590 同致國票21購02,733590,櫃認購
733591 益安國票22購01,733591,櫃認購
733592 晶宏國票22購03,733592,櫃認購
733593 新漢國票22購01,733593,櫃認購
733594 元太元富21購05,733594,櫃認購
733595 元太元富21購06,733595,櫃認購
733596 元太台新21購01,733596,櫃認購
733597 中天凱基21購01,733597,櫃認購
733598 中天凱基27購01,733598,櫃認購
733599 明安凱基21購02,733599,櫃認購
733600 智擎凱基21購01,733600,櫃認購
733601 智擎凱基23購01,733601,櫃認購
733602 群聯凱基21購03,733602,櫃認購
733603 中天群益21購01,733603,櫃認購
733604 元太群益21購02,733604,櫃認購
733605 智擎群益21購01,733605,櫃認購
733606 新漢群益21購01,733606,櫃認購
733607 廣運群益21購01,733607,櫃認購
733608 歐買尬群益21購01,733608,櫃認購
733609 驊訊群益22購01,733609,櫃認購
733610 中天元大21購02,733610,櫃認購
733611 中天元大26購02,733611,櫃認購
733612 中天元大27購02,733612,櫃認購
733613 元太元大21購04,733613,櫃認購
733614 立端元大21購01,733614,櫃認購
733615 立端元大21購02,733615,櫃認購
733616 環球晶中信21購02,733616,櫃認購
733617 元太國泰23購02,733617,櫃認購
733618 大樹永豐21購01,733618,櫃認購
733619 兆利永豐21購01,733619,櫃認購
733620 宜特永豐21購01,733620,櫃認購
733621 欣銓永豐21購01,733621,櫃認購
733622 美琪瑪永豐22購01,733622,櫃認購
733623 翔名永豐21購01,733623,櫃認購
733624 新普永豐21購01,733624,櫃認購
733625 僑威永豐21購01,733625,櫃認購
733626 聚和永豐21購01,733626,櫃認購
733627 神盾統一23購02,733627,櫃認購
733628 健喬統一21購01,733628,櫃認購
733629 昇佳電兆豐23購02,733629,櫃認購
733630 環球晶兆豐21購02,733630,櫃認購
733631 元太富邦23購02,733631,櫃認購
733632 振曜富邦23購01,733632,櫃認購
733633 鈊象富邦23購01,733633,櫃認購
733634 力旺中信21購02,733634,櫃認購
733635 台半中信22購01,733635,櫃認購
733636 寶雅中信21購01,733636,櫃認購
733637 合一國泰23購01,733637,櫃認購
733638 元太康和23購02,733638,櫃認購
733639 環球晶康和23購01,733639,櫃認購
733640 寶雅康和22購01,733640,櫃認購
733641 元太群益21購03,733641,櫃認購
733642 台康群益21購01,733642,櫃認購
733643 永昕群益21購01,733643,櫃認購
733644 永昕群益21購02,733644,櫃認購
733645 環球晶群益21購03,733645,櫃認購
733646 力旺凱基21購02,733646,櫃認購
733647 力旺凱基21購03,733647,櫃認購
733648 元太凱基21購06,733648,櫃認購
733649 元太凱基21購07,733649,櫃認購
733650 正基凱基21購01,733650,櫃認購
733651 正基凱基21購02,733651,櫃認購
733652 廣積凱基21購01,733652,櫃認購
733653 環球晶凱基21購03,733653,櫃認購
733654 力旺國票21購04,733654,櫃認購
733655 元太國票22購01,733655,櫃認購
733656 台康國票22購01,733656,櫃認購
733657 合一國票22購01,733657,櫃認購
733658 廣積國票22購01,733658,櫃認購
733659 力旺永豐21購02,733659,櫃認購
733660 台康永豐21購01,733660,櫃認購
733661 正基永豐21購01,733661,櫃認購
733662 永昕永豐21購01,733662,櫃認購
733663 合一永豐21購01,733663,櫃認購
733664 合一永豐21購02,733664,櫃認購
733665 耕興永豐21購01,733665,櫃認購
733666 港建永豐21購01,733666,櫃認購
733667 廣積永豐21購01,733667,櫃認購
733668 廣積永豐21購02,733668,櫃認購
733669 龍巖永豐21購01,733669,櫃認購
733670 寶雅永豐21購01,733670,櫃認購
733671 台康元富21購01,733671,櫃認購
733672 台康元富24購01,733672,櫃認購
733673 台康元富27購01,733673,櫃認購
733674 正基元富21購01,733674,櫃認購
733675 合一元富21購01,733675,櫃認購
733676 合一元富21購02,733676,櫃認購
733677 合一元富24購01,733677,櫃認購
733678 高端元富24購03,733678,櫃認購
733679 廣積元富21購01,733679,櫃認購
733680 廣積元富21購02,733680,櫃認購
733681 廣積元富21購03,733681,櫃認購
733682 廣積元富24購01,733682,櫃認購
733683 環球晶元富21購08,733683,櫃認購
733684 環球晶元富21購09,733684,櫃認購
733685 力旺統一23購01,733685,櫃認購
733686 元太統一22購05,733686,櫃認購
733687 元太統一24購01,733687,櫃認購
733688 合一統一23購01,733688,櫃認購
733689 合一統一25購01,733689,櫃認購
733690 佳邦統一22購01,733690,櫃認購
733691 廣積統一24購01,733691,櫃認購
733692 廣積統一24購02,733692,櫃認購
733693 廣積富邦23購01,733693,櫃認購
733694 力旺元大21購03,733694,櫃認購
733695 力旺元大21購04,733695,櫃認購
733696 元太元大21購07,733696,櫃認購
733697 元太元大21購08,733697,櫃認購
733698 元太元大27購01,733698,櫃認購
733699 正基元大21購01,733699,櫃認購
733700 光頡元大21購02,733700,櫃認購
733701 智擎元大24購01,733701,櫃認購
733702 廣積元大21購01,733702,櫃認購
733703 廣積元大21購02,733703,櫃認購
733704 寶雅元大21購01,733704,櫃認購
733705 中天統一25購01,733705,櫃認購
733706 元太統一24購02,733706,櫃認購
733707 立端統一24購01,733707,櫃認購
733708 合一統一25購02,733708,櫃認購
733709 漢磊統一23購01,733709,櫃認購
733710 元太兆豐21購01,733710,櫃認購
733711 合晶兆豐23購01,733711,櫃認購
733712 環球晶富邦27購01,733712,櫃認購
733713 合一群益21購01,733713,櫃認購
733714 合一群益21購02,733714,櫃認購
733715 高端群益21購02,733715,櫃認購
733716 鈊象群益21購01,733716,櫃認購
733717 廣積群益21購01,733717,櫃認購
733718 台嘉碩國票22購01,733718,櫃認購
733719 安勤國票21購01,733719,櫃認購
733720 盛弘國票22購01,733720,櫃認購
733721 群聯國票22購01,733721,櫃認購
733722 漢磊國票21購04,733722,櫃認購
733723 漢磊國票22購03,733723,櫃認購
733724 廣運國票22購01,733724,櫃認購
733725 先進光凱基21購01,733725,櫃認購
733726 鈊象凱基21購03,733726,櫃認購
733727 漢磊凱基21購01,733727,櫃認購
733728 漢磊凱基23購04,733728,櫃認購
733729 漢磊凱基23購05,733729,櫃認購
733730 精測凱基21購01,733730,櫃認購
733731 廣積凱基21購02,733731,櫃認購
733732 寶雅凱基21購01,733732,櫃認購
733733 中天元大21購03,733733,櫃認購
733734 元太元大21購09,733734,櫃認購
733735 元太元大21購10,733735,櫃認購
733736 元太元大27購02,733736,櫃認購
733737 合晶元大21購05,733737,櫃認購
733738 美琪瑪元大21購04,733738,櫃認購
733739 群聯元大21購06,733739,櫃認購
733740 漢磊元大21購03,733740,櫃認購
733741 漢磊元大21購04,733741,櫃認購
733742 漢磊元大26購02,733742,櫃認購
733743 廣積元大21購03,733743,櫃認購
733744 廣積元大21購04,733744,櫃認購
733745 廣積元大26購01,733745,櫃認購
733746 廣積中信21購01,733746,櫃認購
733747 力致永豐21購01,733747,櫃認購
733748 宏捷科永豐21購01,733748,櫃認購
733749 普誠永豐21購01,733749,櫃認購
733750 鈺太永豐21購01,733750,櫃認購
733751 漢磊永豐21購02,733751,櫃認購
733752 穩懋永豐21購01,733752,櫃認購
733753 廣積國票22購02,733753,櫃認購
733754 元太群益21購04,733754,櫃認購
733755 神準群益23購01,733755,櫃認購
733756 晶焱群益21購02,733756,櫃認購
733757 寶雅群益23購01,733757,櫃認購
733758 神準元富21購01,733758,櫃認購
733759 中天凱基27購02,733759,櫃認購
733760 元太凱基27購01,733760,櫃認購
733761 元太凱基27購02,733761,櫃認購
733762 立端凱基25購01,733762,櫃認購
733763 合晶凱基21購02,733763,櫃認購
733764 良維凱基21購02,733764,櫃認購
733765 昇佳電凱基21購01,733765,櫃認購
733766 神準凱基21購01,733766,櫃認購
733767 湧德凱基21購01,733767,櫃認購
733768 群聯凱基22購04,733768,櫃認購
733769 廣積凱基23購01,733769,櫃認購
733770 穩懋凱基21購06,733770,櫃認購
733771 合一統一27購01,733771,櫃認購
733772 神準統一23購01,733772,櫃認購
733773 中美晶富邦21購01,733773,櫃認購
733774 元太富邦21購01,733774,櫃認購
733775 精材富邦21購01,733775,櫃認購
733776 環球晶富邦21購01,733776,櫃認購
733777 元太中信22購01,733777,櫃認購
733778 元太國泰23購03,733778,櫃認購
733779 合一國泰23購02,733779,櫃認購
733780 鈊象國泰23購01,733780,櫃認購
733781 環球晶國泰23購01,733781,櫃認購
733782 M31永豐21購01,733782,櫃認購
733783 世界永豐21購01,733783,櫃認購
733784 合一永豐22購01,733784,櫃認購
733785 合晶永豐21購01,733785,櫃認購
733786 安勤永豐21購01,733786,櫃認購
733787 茂達永豐21購01,733787,櫃認購
733788 振曜永豐21購02,733788,櫃認購
733789 神準永豐21購01,733789,櫃認購
733790 高端永豐21購02,733790,櫃認購
733791 雙鴻永豐21購03,733791,櫃認購
733792 元太元大21購11,733792,櫃認購
733793 元太元大25購03,733793,櫃認購
733794 信驊元大21購05,733794,櫃認購
733795 茂達元大21購02,733795,櫃認購
733796 家登元大21購03,733796,櫃認購
733797 智擎元大24購02,733797,櫃認購
733798 廣積元大21購07,733798,櫃認購
733799 元太群益21購05,733799,櫃認購
733800 光頡群益21購01,733800,櫃認購
733801 鈊象群益21購02,733801,櫃認購
733802 中美晶凱基21購03,733802,櫃認購
733803 元太凱基22購03,733803,櫃認購
733804 家登凱基21購01,733804,櫃認購
733805 華景電凱基22購01,733805,櫃認購
733806 寶雅凱基21購02,733806,櫃認購
733807 世界統一23購02,733807,櫃認購
733808 神準統一25購01,733808,櫃認購
733809 鈊象國票22購01,733809,櫃認購
733810 中探針元大26購01,733810,櫃認購
733811 元太元大25購04,733811,櫃認購
733812 健喬元大21購01,733812,櫃認購
733813 智擎元大26購01,733813,櫃認購
733814 群聯元大21購07,733814,櫃認購
733815 環球晶元大21購09,733815,櫃認購
733816 環球晶元大26購01,733816,櫃認購
733817 台半永豐21購01,733817,櫃認購
733818 亞信永豐21購02,733818,櫃認購
733819 家登永豐21購01,733819,櫃認購
733820 群聯永豐21購01,733820,櫃認購
733821 廣明永豐21購01,733821,櫃認購
733822 寶雅永豐21購02,733822,櫃認購
733823 大學光元富21購02,733823,櫃認購
733824 元太元富21購09,733824,櫃認購
733825 精材元富24購01,733825,櫃認購
733826 寶雅元富21購01,733826,櫃認購
733827 寶雅元富24購01,733827,櫃認購
733828 元太國票22購02,733828,櫃認購
733829 波若威國票22購01,733829,櫃認購
733830 穩懋國票22購01,733830,櫃認購
733831 世界康和22購01,733831,櫃認購
733832 世界凱基24購01,733832,櫃認購
733833 波若威凱基22購01,733833,櫃認購
733834 胡連凱基23購01,733834,櫃認購
733835 鈺太凱基21購01,733835,櫃認購
733836 環球晶凱基22購01,733836,櫃認購
733837 環球晶凱基25購03,733837,櫃認購
733838 元太元大21購12,733838,櫃認購
733839 元太元大26購02,733839,櫃認購
733840 艾訊元大21購01,733840,櫃認購
733841 鈊象元大21購02,733841,櫃認購
733842 精材元大21購04,733842,櫃認購
733843 精材元大21購05,733843,櫃認購
733844 環球晶元大21購10,733844,櫃認購
733845 正基群益21購01,733845,櫃認購
733846 精材兆豐23購01,733846,櫃認購
733847 元太統一23購03,733847,櫃認購
733848 寶雅統一22購01,733848,櫃認購
733849 大學光中信23購01,733849,櫃認購
733850 中美晶中信21購01,733850,櫃認購
733851 同致中信21購01,733851,櫃認購
733852 信驊中信21購01,733852,櫃認購
733853 中美晶永豐21購01,733853,櫃認購
733854 朋程永豐21購01,733854,櫃認購
733855 原相永豐21購01,733855,櫃認購
733856 神準永豐21購02,733856,櫃認購
733857 頎邦永豐21購01,733857,櫃認購
733858 精材永豐21購01,733858,櫃認購
733859 精星永豐21購01,733859,櫃認購
733860 精測永豐21購01,733860,櫃認購
733861 環球晶永豐21購03,733861,櫃認購
733862 穩懋永豐21購02,733862,櫃認購
733863 中探針群益27購01,733863,櫃認購
733864 元太群益21購06,733864,櫃認購
733865 世界群益21購01,733865,櫃認購
733866 波若威群益23購02,733866,櫃認購
733867 家登群益21購01,733867,櫃認購
733868 環球晶群益21購04,733868,櫃認購
733869 胡連凱基25購01,733869,櫃認購
733870 聯亞凱基21購01,733870,櫃認購
733871 穩懋凱基25購01,733871,櫃認購
733872 穩懋凱基25購02,733872,櫃認購
733873 胡連統一21購01,733873,櫃認購
733874 家登統一23購01,733874,櫃認購
733875 環球晶統一22購04,733875,櫃認購
733876 穩懋兆豐21購01,733876,櫃認購
733877 正基國票22購01,733877,櫃認購
733878 昇佳電國票21購01,733878,櫃認購
733879 鈊象國票22購02,733879,櫃認購
733880 環球晶國票21購02,733880,櫃認購
733881 環球晶國票22購01,733881,櫃認購
733882 穩懋富邦21購05,733882,櫃認購
733883 大學光元大21購01,733883,櫃認購
733884 元太元大21購13,733884,櫃認購
733885 元太元大21購14,733885,櫃認購
733886 元太元大25購05,733886,櫃認購
733887 安勤元大21購01,733887,櫃認購
733888 胡連元大21購02,733888,櫃認購
733889 胡連元大21購03,733889,櫃認購
733890 胡連元大21購04,733890,櫃認購
733891 神準元大21購03,733891,櫃認購
733892 神準元大24購01,733892,櫃認購
733893 環球晶元大21購11,733893,櫃認購
733894 環球晶元大21購12,733894,櫃認購
733895 寶雅元大21購02,733895,櫃認購
733896 精材中信21購01,733896,櫃認購
733897 正基永豐21購02,733897,櫃認購
733898 朋程永豐21購02,733898,櫃認購
733899 聯亞永豐21購01,733899,櫃認購
733900 力旺群益21購01,733900,櫃認購
733901 昇達科群益21購02,733901,櫃認購
733902 朋程群益21購01,733902,櫃認購
733903 鈦昇群益21購01,733903,櫃認購
733904 廣積群益21購03,733904,櫃認購
733905 胡連統一23購02,733905,櫃認購
733906 雙鴻統一24購01,733906,櫃認購
733907 宏觀兆豐23購02,733907,櫃認購
733908 穩懋元富23購01,733908,櫃認購
733909 台半凱基22購02,733909,櫃認購
733910 台半凱基25購01,733910,櫃認購
733911 同致凱基23購02,733911,櫃認購
733912 安勤凱基21購01,733912,櫃認購
