Number,Name,Investment company,Date,File path,Recommend
6541,泰福-KY,統一投顧,2018_03_20,/home/cosbi/桌面/financialData/gmailData/data/6541/6541_泰福-KY_2018-03-20_統一投顧_統一投顧-張立群-【投資速報】泰福-KY(6541.TT，買進) TX01 2018年中傳佳音，與龍頭的比價效應可期.pdf,NULL
9934,成霖,統一投顧,2018_03_15,/home/cosbi/桌面/financialData/gmailData/data/9934/9934_成霖_2018-03-15_統一投顧_統一投顧-王寧毅-【投資速報】成霖 (9934.TT，買進) 2018年聚焦核心事業，北美自有品牌成長可期.pdf,NULL
6214,精誠,統一投顧,2018_03_12,/home/cosbi/桌面/financialData/gmailData/data/6214/6214_精誠_2018-03-12_統一投顧_統一投顧-葉修劼-【投資速報】精誠 (6214.TT，買進) 帳上現金充足，股利政策值得期待.pdf,NULL
6230,超眾,國票,2018_03_20,/home/cosbi/桌面/financialData/gmailData/data/6230/6230_超眾_2018-03-20_國票_6230超眾03202018.pdf,NULL
4551,智伸科,國票,2018_03_27,/home/cosbi/桌面/financialData/gmailData/data/4551/4551_智伸科_2018-03-27_國票_4551智伸科03272018.pdf,NULL
3217,優群,統一投顧,2018_03_29,/home/cosbi/桌面/financialData/gmailData/data/3217/3217_優群_2018-03-29_統一投顧_統一投顧-吳大任-【投資速報】優群(3217.TT，買進) 18年獲利將維持高度成長，且殖利率高達6%.pdf,NULL
2313,華通,統一投顧,2018_04_11,/home/cosbi/桌面/financialData/gmailData/data/2313/2313_華通_2018-04-11_統一投顧_統一投顧-廖婉婷-【投資速報】華通 (2313.TT，買進) 美系大廠庫存調整嚴峻超乎預期，下修1H18營收預測.pdf,NULL
3017,奇鋐,統一投顧,2018_03_23,/home/cosbi/桌面/financialData/gmailData/data/3017/3017_奇鋐_2018-03-23_統一投顧_統一投顧-吳大任-【投資速報】奇鋐 (3017.TT，中立) 1H18營運動能淡，靜待組裝產線轉盈.pdf,NULL
3042,晶技,統一投顧,2018_03_14,/home/cosbi/桌面/financialData/gmailData/data/3042/3042_晶技_2018-03-14_統一投顧_統一投顧-陳佑任-【投資速報】晶技 (3042.TT，中立) IOT與車用佔比仍低，仍待下半年旺季再作布局.pdf,NULL
4137,麗豐-KY,統一投顧,2018_03_23,/home/cosbi/桌面/financialData/gmailData/data/4137/4137_麗豐-KY_2018-03-23_統一投顧_統一投顧-張立群-【投資速報】麗豐-KY (4137.TT，買進) 步入獲利高成長期，越南擴點與跨足醫美具題材性.pdf,NULL
3691,碩禾,統一投顧,2018_04_02,/home/cosbi/桌面/financialData/gmailData/data/3691/3691_碩禾_2018-04-02_統一投顧_統一投顧-林璝志-【投資速報】碩禾 (3691.TT，中立) 4Q17財報大幅不如預期，18年獲利下修.pdf,NULL
3707,漢磊,統一投顧,2018_03_22,/home/cosbi/桌面/financialData/gmailData/data/3707/3707_漢磊_2018-03-22_統一投顧_統一投顧-鄭高輯-【初次報告】漢磊(3707.TT，中立) 獲利持續改善，但評價高於同業，且6吋能見度低.pdf,NULL
5871,中租-KY,國票,2018_03_22,/home/cosbi/桌面/financialData/gmailData/data/5871/5871_中租-KY_2018-03-22_國票_5871中租-KY03222018.pdf,NULL
2231,為升,國票,2018_04_09,/home/cosbi/桌面/financialData/gmailData/data/2231/2231_為升_2018-04-09_國票_2231為升04092018.pdf,NULL
2891,中信金,統一投顧,2018_03_08,/home/cosbi/桌面/financialData/gmailData/data/2891/2891_中信金_2018-03-08_統一投顧_統一投顧-陳晏平-【投資速報】中信金 (2891.TT，買進) 利息收益推升獲利成長、現金殖利率達5%以上.pdf,NULL
3450,聯鈞,統一投顧,2018_04_11,/home/cosbi/桌面/financialData/gmailData/data/3450/3450_聯鈞_2018-04-11_統一投顧_統一投顧-葉修劼-【投資速報】聯鈞 (3450.TT，買進) 光通訊業績回溫，光資訊動能強勁，獲利成長可期.pdf,NULL
2882,國泰金,統一投顧,2018_03_23,/home/cosbi/桌面/financialData/gmailData/data/2882/2882_國泰金_2018-03-23_統一投顧_統一投顧-陳晏平-【投資速報】國泰金 (2882.TT，買進) 壽險投資利差、銀行淨利差皆顯著改善.pdf,NULL
3324,雙鴻,統一投顧,2018_03_27,/home/cosbi/桌面/financialData/gmailData/data/3324/3324_雙鴻_2018-03-27_統一投顧_統一投顧-吳大任-【投資速報】雙鴻(3324.TT，中立) 1H18毛利率將承壓，靜待下半年旺季來臨.pdf,NULL
2327,國巨,統一投顧,2018_03_09,/home/cosbi/桌面/financialData/gmailData/data/2327/2327_國巨_2018-03-09_統一投顧_統一投顧-蔡濰年-【投資速報】國巨 (2327.TT，買進) 全年供需無虞，獲利持續攀升.pdf,NULL
6261,久元,統一投顧,2018_03_28,/home/cosbi/桌面/financialData/gmailData/data/6261/6261_久元_2018-03-28_統一投顧_統一投顧-林璝志-【投資速報】久元 (6261.TT，中立) 4Q17毛利率不如預期，18年獲利僅微幅成長.pdf,NULL
6274,台燿,統一投顧,2018_03_31,/home/cosbi/桌面/financialData/gmailData/data/6274/6274_台燿_2018-03-31_統一投顧_統一投顧-廖婉婷-【投資速報】台燿 (6274.TT，買進) 揮別最後利空，高頻高速趨勢下營運前景光明.pdf,NULL
4528,江興鍛,國票,2018_03_31,/home/cosbi/桌面/financialData/gmailData/data/4528/4528_江興鍛_2018-03-31_國票_4528江興鍛03312018.pdf,NULL
6541,泰福-KY,統一投顧,2018_03_20,/home/cosbi/桌面/financialData/gmailData/data/6541/6541_泰福-KY_2018-03-20_統一投顧_統一投顧-張立群-【投資速報】泰福-KY(6541.TT，買進) TX01 2018年中傳佳音，獲利淺力不容忽視.pdf,NULL
3679,新至陞,統一投顧,2018_03_08,/home/cosbi/桌面/financialData/gmailData/data/3679/3679_新至陞_2018-03-08_統一投顧_統一投顧-陳佑任-【投資速報】新至陞 (3679.TT，中立) 4Q17苦受匯率影響，毛利率下滑至近年來的低點.pdf,NULL
2481,強茂,統一投顧,2018_03_15,/home/cosbi/桌面/financialData/gmailData/data/2481/2481_強茂_2018-03-15_統一投顧_統一投顧-林璝志-【初次報告】強茂(2481.TT，買進) 擺脫太陽能包袱，二極體需求強勁帶動18年獲利創新高.pdf,NULL
2395,研華,統一投顧,2018_03_08,/home/cosbi/桌面/financialData/gmailData/data/2395/2395_研華_2018-03-08_統一投顧_統一投顧-王寧毅-【投資速報】研華 (2395.TT，買進) 歐美訂單在握，1H18集團營運成長無慮.pdf,NULL
3324,雙鴻,國票,2018_03_31,/home/cosbi/桌面/financialData/gmailData/data/3324/3324_雙鴻_2018-03-31_國票_3324雙鴻03312018.pdf,NULL
6499,益安,國票,2018_03_05,/home/cosbi/桌面/financialData/gmailData/data/6499/6499_益安_2018-03-05_國票_6499益安03052018.pdf,NULL
2408,南亞科,國票,2018_03_14,/home/cosbi/桌面/financialData/gmailData/data/2408/2408_南亞科_2018-03-14_國票_2408南亞科03142018.pdf,NULL
3044,健鼎,統一投顧,2018_03_02,/home/cosbi/桌面/financialData/gmailData/data/3044/3044_健鼎_2018-03-02_統一投顧_統一投顧-廖婉婷-【投資速報】健鼎 (3044.TT，中立) 4Q17財報符合預期，關注人民幣走強對成本之壓力.pdf,NULL
6499,益安,國票,2018_03_09,/home/cosbi/桌面/financialData/gmailData/data/6499/6499_益安_2018-03-09_國票_6499益安03092018.pdf,NULL
1216,統一,國票,2018_03_30,/home/cosbi/桌面/financialData/gmailData/data/1216/1216_統一_2018-03-30_國票_1216統一03302018.pdf,NULL
3665,貿聯-KY,統一投顧,2018_03_08,/home/cosbi/桌面/financialData/gmailData/data/3665/3665_貿聯-KY_2018-03-08_統一投顧_統一投顧-吳大任 -【投資速報】貿聯-KY(3665.TT，買進) 18年營收及獲利預估上修，毛利率將逐季提升.pdf,NULL
4551,智伸科,統一投顧,2018_03_27,/home/cosbi/桌面/financialData/gmailData/data/4551/4551_智伸科_2018-03-27_統一投顧_統一投顧-張均壕-【訪談報告】智伸科(4551.TT，買進) 再獲長期大單挹注，今明兩年業績續揚.pdf,NULL
5203,訊連,統一投顧,2018_03_01,/home/cosbi/桌面/financialData/gmailData/data/5203/5203_訊連_2018-03-01_統一投顧_統一投顧-葉修劼-【投資速報】訊連 (5203.TT，買進) 營運谷底已過，新事業即將起飛.pdf,NULL
1582,信錦,國票,2018_02_27,/home/cosbi/桌面/financialData/gmailData/data/1582/1582_信錦_2018-02-27_國票_1582信錦02272018.pdf,NULL
2834,臺企銀,統一投顧,2018_04_11,/home/cosbi/桌面/financialData/gmailData/data/2834/2834_臺企銀_2018-04-11_統一投顧_統一投顧-陳晏平-【投資速報】臺企銀 (2834.TT，中立) 營運穩健，惟資本略有不足，現金殖利率偏低.pdf,NULL
6230,超眾,統一投顧,2018_03_21,/home/cosbi/桌面/financialData/gmailData/data/6230/6230_超眾_2018-03-21_統一投顧_統一投顧-吳大任-【投資速報】超眾 (6230.TT，中立) 受多方不利因素壓抑，18年獲利下修.pdf,NULL
5288,豐祥-KY,統一投顧,2018_04_11,/home/cosbi/桌面/financialData/gmailData/data/5288/5288_豐祥-KY_2018-04-11_統一投顧_統一投顧-張均壕-【訪談報告】豐祥-KY(5288.TT，買進) 休閒車輛訂單持續快速增長，汽車業務即將起飛.pdf,NULL
1326,台化,統一投顧,2018_03_01,/home/cosbi/桌面/financialData/gmailData/data/1326/1326_台化_2018-03-01_統一投顧_統一投顧-蔡爵丞-【投資速報】台化 (1326.TT，買進) SM需求穩健，反傾銷衝擊不大， PTA及苯酚展望樂觀.pdf,NULL
6497,亞獅康-KY,統一投顧,2018_03_31,/home/cosbi/桌面/financialData/gmailData/data/6497/6497_亞獅康-KY_2018-03-31_統一投顧_統一投顧-張立群-【投資速報】亞獅康-KY (6497.TT，強力買進) ADR發行在即，將還給公司公道.pdf,NULL
6271,同欣電,統一投顧,2018_03_19,/home/cosbi/桌面/financialData/gmailData/data/6271/6271_同欣電_2018-03-19_統一投顧_統一投顧-林璝志-【投資速報】同欣電 (6271.TT，買進) 四大產品線預期皆成長，帶動18年獲利創近四年高.pdf,NULL
2881,富邦金,統一投顧,2018_03_26,/home/cosbi/桌面/financialData/gmailData/data/2881/2881_富邦金_2018-03-26_統一投顧_統一投顧-陳晏平-【投資速報】富邦金 (2881.TT，買進) 銀行放款動能回復，淨利差將明顯改善.pdf,NULL
2356,英業達,統一投顧,2018_03_28,/home/cosbi/桌面/financialData/gmailData/data/2356/2356_英業達_2018-03-28_統一投顧_統一投顧-吳大任-【投資速報】英業達(2356.TT，買進) 營運動能逐季走升，上修18年獲利預估.pdf,NULL
3380,明泰,統一投顧,2018_03_26,/home/cosbi/桌面/financialData/gmailData/data/3380/3380_明泰_2018-03-26_統一投顧_統一投顧-葉修劼-【投資速報】明泰 (3380.TT，中立) 上半年零組件缺料與漲價持續衝擊營運表現.pdf,NULL
8044,網家,統一投顧,2018_03_07,/home/cosbi/桌面/financialData/gmailData/data/8044/8044_網家_2018-03-07_統一投顧_統一投顧-葉修劼-【投資速報】網家 (8044.TT，未評等) 今年補貼策略延續，明年再進行流量貨幣化.pdf,NULL
5287,數字,統一投顧,2018_03_19,/home/cosbi/桌面/financialData/gmailData/data/5287/5287_數字_2018-03-19_統一投顧_統一投顧-葉修劼-【投資速報】數字 (5287.TT，買進) 今年本業獲利大幅成長，殖利率達6.5%.pdf,NULL
6415,矽力-KY,國票,2018_03_22,/home/cosbi/桌面/financialData/gmailData/data/6415/6415_矽力-KY_2018-03-22_國票_6415矽力-KY03222018.pdf,NULL
2015,豐興,元富,2018_03_02,/home/cosbi/桌面/financialData/gmailData/data/2015/2015_豐興_2018-03-02_元富_豐興(2015)-20180302-速報.pdf,NULL
3481,群創,台新投顧,2018_03_26,/home/cosbi/桌面/financialData/gmailData/data/3481/3481_群創_2018-03-26_台新投顧_台新投顧20180326新聞評析-群創(3481)-鴻海面板設廠 中美同步加速.pdf,NULL
2891,中信金,台新投顧,2018_03_21,/home/cosbi/桌面/financialData/gmailData/data/2891/2891_中信金_2018-03-21_台新投顧_台新投顧20180321個股報告-中信金(2891).pdf,NULL
2880,華南金,中信投顧,2018_03_09,/home/cosbi/桌面/financialData/gmailData/data/2880/2880_華南金_2018-03-09_中信投顧_中信個股報告-20180309_2880華南金.pdf,NULL
2481,強茂,元富,2018_03_08,/home/cosbi/桌面/financialData/gmailData/data/2481/2481_強茂_2018-03-08_元富_強茂(2481)-20180308-速報.pdf,NULL
4129,聯合,中信投顧,2018_03_29,/home/cosbi/桌面/financialData/gmailData/data/4129/4129_聯合_2018-03-29_中信投顧_中信個股報告-20180329_4129聯合.pdf,NULL
4137,麗豐-KY,第一金,2018_03_09,/home/cosbi/桌面/financialData/gmailData/data/4137/4137_麗豐-KY_2018-03-09_第一金_麗豐-KY(4137)-買進.pdf,NULL
3548,兆利,台新投顧,2018_02_27,/home/cosbi/桌面/financialData/gmailData/data/3548/3548_兆利_2018-02-27_台新投顧_台新投顧20180227個股報告-兆利(3548).pdf,NULL
3090,日電貿,台新投顧,2018_03_14,/home/cosbi/桌面/financialData/gmailData/data/3090/3090_日電貿_2018-03-14_台新投顧_台新投顧20180314個股報告-日電貿(3090).pdf,NULL
9802,鈺齊-KY,中信投顧,2018_03_16,/home/cosbi/桌面/financialData/gmailData/data/9802/9802_鈺齊-KY_2018-03-16_中信投顧_中信個股報告-20180316_9802鈺齊-KY.pdf,NULL
4555,氣立,元富,2018_03_26,/home/cosbi/桌面/financialData/gmailData/data/4555/4555_氣立_2018-03-26_元富_氣立(4555)-20180326-速報.pdf,NULL
2308,台達電,元富,2018_03_12,/home/cosbi/桌面/financialData/gmailData/data/2308/2308_台達電_2018-03-12_元富_台達電(2308)-20180312-速報.pdf,NULL
6261,久元,台新投顧,2018_03_28,/home/cosbi/桌面/financialData/gmailData/data/6261/6261_久元_2018-03-28_台新投顧_台新投顧20180328個股報告-久元(6261)買進.pdf,NULL
6496,科懋,元富,2018_03_26,/home/cosbi/桌面/financialData/gmailData/data/6496/6496_科懋_2018-03-26_元富_科懋(6496)-20180326-速報.pdf,NULL
2395,研華,元富,2018_03_09,/home/cosbi/桌面/financialData/gmailData/data/2395/2395_研華_2018-03-09_元富_2395研華20180308-報告.pdf,NULL
3003,健和興,中信投顧,2018_04_12,/home/cosbi/桌面/financialData/gmailData/data/3003/3003_健和興_2018-04-12_中信投顧_中信個股報告-20180412_3003健和興.pdf,NULL
2731,雄獅,元富,2018_03_22,/home/cosbi/桌面/financialData/gmailData/data/2731/2731_雄獅_2018-03-22_元富_2731雄獅20180322-報告.pdf,NULL
2436,偉詮電,元富,2018_03_21,/home/cosbi/桌面/financialData/gmailData/data/2436/2436_偉詮電_2018-03-21_元富_偉詮電(2436)-20180321-速報.pdf,NULL
2383,台光電,國泰證期,2018_02_23,/home/cosbi/桌面/financialData/gmailData/data/2383/2383_台光電_2018-02-23_國泰證期_【國泰證期研究部】台光電(2383 TT)-買進(+21.5%)-三星S9類載板自3月起貢獻營收，5G測試費用壓抑18年獲利表現-20180223.pdf,NULL
3491,昇達科,台新投顧,2018_03_09,/home/cosbi/桌面/financialData/gmailData/data/3491/3491_昇達科_2018-03-09_台新投顧_台新投顧20180309個股報告-昇達科(3491).pdf,NULL
1568,倉佑,元富,2018_03_31,/home/cosbi/桌面/financialData/gmailData/data/1568/1568_倉佑_2018-03-31_元富_1568倉佑20180331-報告.pdf,NULL
2886,兆豐金,台新投顧,2018_03_08,/home/cosbi/桌面/financialData/gmailData/data/2886/2886_兆豐金_2018-03-08_台新投顧_台新投顧20180305新聞評析-兆豐金(2886)-又要被美國罰兆豐澄清例行視察.pdf,NULL
4968,立積,台新投顧,2018_03_05,/home/cosbi/桌面/financialData/gmailData/data/4968/4968_立積_2018-03-05_台新投顧_台新投顧20180305個股報告-立積(4968).pdf,NULL
4129,聯合,元富,2018_03_29,/home/cosbi/桌面/financialData/gmailData/data/4129/4129_聯合_2018-03-29_元富_聯合(4129)-20180329-速報.pdf,NULL
5245,智晶,中信投顧,2018_03_23,/home/cosbi/桌面/financialData/gmailData/data/5245/5245_智晶_2018-03-23_中信投顧_中信個股報告-20180323_5245智晶.pdf,NULL
2027,大成鋼,元富,2018_03_31,/home/cosbi/桌面/financialData/gmailData/data/2027/2027_大成鋼_2018-03-31_元富_大成鋼(2027)-20180331-速報.pdf,NULL
6415,矽力-KY,中信投顧,2018_03_31,/home/cosbi/桌面/financialData/gmailData/data/6415/6415_矽力-KY_2018-03-31_中信投顧_中信個股報告-20180331_6415矽力-KY.pdf,NULL
2915,潤泰全,台新投顧,2018_03_27,/home/cosbi/桌面/financialData/gmailData/data/2915/2915_潤泰全_2018-03-27_台新投顧_台新投顧20180327新聞評析-潤泰全(2915)-潤泰雙雄 減資４成.pdf,NULL
2301,光寶科,元富,2018_03_05,/home/cosbi/桌面/financialData/gmailData/data/2301/2301_光寶科_2018-03-05_元富_2301光寶科20180305-報告.pdf,NULL
1338,廣華-KY,元富,2018_03_31,/home/cosbi/桌面/financialData/gmailData/data/1338/1338_廣華-KY_2018-03-31_元富_1338廣華-KY20180331-報告.pdf,NULL
2723,美食-KY,元富,2018_03_21,/home/cosbi/桌面/financialData/gmailData/data/2723/2723_美食-KY_2018-03-21_元富_2723美食-KY20180321-報告.pdf,NULL
3665,貿聯-KY,台新投顧,2018_03_15,/home/cosbi/桌面/financialData/gmailData/data/3665/3665_貿聯-KY_2018-03-15_台新投顧_台新投顧20180315新聞評析-貿聯-KY(3665)-貿聯賺一股本 配息7元.pdf,NULL
2912,統一超,中信投顧,2018_03_30,/home/cosbi/桌面/financialData/gmailData/data/2912/2912_統一超_2018-03-30_中信投顧_中信個股報告-20180330_2912統一超.pdf,NULL
6187,萬潤,元富,2018_03_29,/home/cosbi/桌面/financialData/gmailData/data/6187/6187_萬潤_2018-03-29_元富_6187萬潤20180329-報告.pdf,NULL
2357,華碩,台新投顧,2018_04_10,/home/cosbi/桌面/financialData/gmailData/data/2357/2357_華碩_2018-04-10_台新投顧_台新投顧20180410新聞評析-華碩(2357)-華碩1Q18營收失守千億.pdf,NULL
2882,國泰金,元富,2018_03_31,/home/cosbi/桌面/financialData/gmailData/data/2882/2882_國泰金_2018-03-31_元富_2882國泰金20180331-報告.pdf,NULL
3221,台嘉碩,元富,2018_03_29,/home/cosbi/桌面/financialData/gmailData/data/3221/3221_台嘉碩_2018-03-29_元富_台嘉碩(3221)-20180329-速報.pdf,NULL
2015,豐興,元富,2018_03_05,/home/cosbi/桌面/financialData/gmailData/data/2015/2015_豐興_2018-03-05_元富_2015豐興20180305-報告.pdf,NULL
3548,兆利,中信投顧,2018_03_30,/home/cosbi/桌面/financialData/gmailData/data/3548/3548_兆利_2018-03-30_中信投顧_中信個股報告-20180330_3548兆利.pdf,NULL
3708,上緯,元富,2018_03_30,/home/cosbi/桌面/financialData/gmailData/data/3708/3708_上緯_2018-03-30_元富_3708上緯投控20180330-報告.pdf,NULL
4912,聯德控股-KY,元富,2018_04_03,/home/cosbi/桌面/financialData/gmailData/data/4912/4912_聯德控股-KY_2018-04-03_元富_聯德控股-KY(4912)-20180403-速報.pdf,NULL
5287,數字,中信投顧,2018_03_20,/home/cosbi/桌面/financialData/gmailData/data/5287/5287_數字_2018-03-20_中信投顧_中信個股報告-20180320_5287數字.pdf,NULL
8299,群聯,中信投顧,2018_03_21,/home/cosbi/桌面/financialData/gmailData/data/8299/8299_群聯_2018-03-21_中信投顧_中信個股報告-20180321_8299群聯.pdf,NULL
