ID,stockNum,stockName,date,investmentCompany,filename,recommend
6576,2373,震旦行,2019_05_15,NULL,2373_震旦行_2019-05-15__震旦行股份有限公司  2373.TT-20190516.pdf,NULL
6577,6414,樺漢,2019_05_15,NULL,6414_樺漢_2019-05-15__個股評析-6414 TT 樺漢-20190515.pdf,NULL
6578,6414,樺漢,2019_05_15,元富,6414_樺漢_2019-05-15_元富_6414樺漢20190515-報告.pdf,NULL
6579,6414,樺漢,2019_05_15,兆豐,6414_樺漢_2019-05-15_兆豐_20190515-個股報告-樺漢(6414).pdf,NULL
6580,2382,廣達,2019_05_15,元大,2382_廣達_2019-05-15_元大_Quanta_2382_TT_-_Yuanta_CVN190514-C-YCMC.pdf,NULL
6581,5009,榮剛,2019_05_15,元大,5009_榮剛_2019-05-15_元大_GMTC_5009_TT_-_Yuanta_CVN190515-C-YCMC.pdf,NULL
6582,1101,台泥,2019_05_15,NULL,1101_台泥_2019-05-15__訪談報告-1101 TT 台泥-JS05152019.pdf,NULL
6583,6277,宏正,2019_05_15,NULL,6277_宏正_2019-05-15__訪談報告-6277 TT 宏正-JS05152019.pdf,NULL
6584,9938,百和,2019_05_15,NULL,9938_百和_2019-05-15__個股評析-9938 TT台灣百和-05152019.pdf,NULL
6585,2382,廣達,2019_05_15,兆豐,2382_廣達_2019-05-15_兆豐_20190515-個股報告-廣達(2382).pdf,NULL
6586,5483,中美晶,2019_05_15,NULL,5483_中美晶_2019-05-15__5483 TT 20190515.pdf,NULL
6587,8436,大江,2019_05_15,富邦台灣,8436_大江_2019-05-15_富邦台灣_8436_大江_snapshot_c_051519.pdf,NULL
6588,6274,台燿,2019_05_15,富邦台灣,6274_台燿_2019-05-15_富邦台灣_6274_台燿_snapshot_c_051519.pdf,NULL
6589,8021,尖點,2019_05_15,NULL,8021_尖點_2019-05-15__訪談報告-8021 TT 尖點-JS05152019.pdf,NULL
6590,3037,欣興,2019_05_15,富邦台灣,3037_欣興_2019-05-15_富邦台灣_3037_欣興_snapshot_c_051519.pdf,NULL
6591,1536,和大,2019_05_15,NULL,1536_和大_2019-05-15__1536 TT 20190515.pdf,NULL
6592,8028,昇陽國際半導體,2019_05_15,富邦台灣,8028_昇陽國際半導體_2019-05-15_富邦台灣_8028_昇陽半_snapshot_c_051519.pdf,NULL
6593,1477,聚陽,2019_05_15,富邦台灣,1477_聚陽_2019-05-15_富邦台灣_1477_聚陽_snapshot_c_051519.pdf,NULL
6594,2347,聯強,2019_05_15,富邦台灣,2347_聯強_2019-05-15_富邦台灣_2347_聯強_snapshot_c_051519.pdf,NULL
6595,3491,昇達科,2019_05_15,富邦台灣,3491_昇達科_2019-05-15_富邦台灣_3491_昇達科_snapshot_c_051519.pdf,NULL
6596,4164,承業醫,2019_05_15,兆豐,4164_承業醫_2019-05-15_兆豐_20190515-訪談速報-承業(4164).pdf,NULL
6597,1312,國喬,2019_05_15,元大,1312_國喬_2019-05-15_元大_GPPC_1312_TT_-_Yuanta_CVN190514-C-YCMC.pdf,NULL
6598,2382,廣達,2019_05_15,元富,2382_廣達_2019-05-15_元富_2382廣達20190515-報告.pdf,NULL
6599,1305,華夏,2019_05_15,元大,1305_華夏_2019-05-15_元大_China_General_Plastics_1305_TT_-_Yuanta_CVN190514-C-YCMC.pdf,NULL
6600,6261,久元,2019_05_15,兆豐,6261_久元_2019-05-15_兆豐_20190515-訪談速報-久元(6261).pdf,NULL
6601,1707,葡萄王,2019_05_15,元大,1707_葡萄王_2019-05-15_元大_Grape_King_1707_TT_-_Yuanta_CVN190514-C-YCMC.pdf,NULL
6602,2317,鴻海,2019_05_15,富邦台灣,2317_鴻海_2019-05-15_富邦台灣_2317_鴻海_snapshot_c_051519.pdf,NULL
6603,3450,聯鈞,2019_05_15,元大,3450_聯鈞_2019-05-15_元大_eLaser_3450_TT_-_Yuanta_EXN190515-C-YCMC.pdf,NULL
6604,2382,廣達,2019_05_15,富邦台灣,2382_廣達_2019-05-15_富邦台灣_2382_廣達_snapshot_c_051519.pdf,NULL
6605,2356,英業達,2019_05_15,元大,2356_英業達_2019-05-15_元大_Inventec_2356_TT_-_Yuanta_CVN190515-C-YCMC.pdf,NULL
6606,6271,同欣電,2019_05_16,元富,6271_同欣電_2019-05-16_元富_同欣電(6271)-20190516-速報.pdf,NULL
6607,8210,勤誠,2019_05_16,中信投顧,8210_勤誠_2019-05-16_中信投顧_中信個股報告-20190516_8210勤誠.pdf,NULL
6608,9921,巨大,2019_05_16,元富,9921_巨大_2019-05-16_元富_巨大(9921)-20190516-速報.pdf,NULL
6609,1102,亞泥,2019_05_16,國票,1102_亞泥_2019-05-16_國票_國票1102亞泥05162019.pdf,NULL
6610,9921,巨大,2019_05_16,中信投顧,9921_巨大_2019-05-16_中信投顧_中信個股報告-20190516_9921巨大.pdf,NULL
6611,6191,精成科,2019_05_16,元富,6191_精成科_2019-05-16_元富_精成科(6191)-20190516-速報.pdf,NULL
6612,8210,勤誠,2019_05_16,元富,8210_勤誠_2019-05-16_元富_勤誠(8210)-20190516-速報.pdf,NULL
6613,6271,同欣電,2019_05_16,中信投顧,6271_同欣電_2019-05-16_中信投顧_中信個股報告-20190516_6271同欣電.pdf,NULL
6614,9914,美利達,2019_05_16,元富,9914_美利達_2019-05-16_元富_美利達(9914)-20190516-速報.pdf,NULL
6615,3455,由田,2019_05_16,元富,3455_由田_2019-05-16_元富_由田(3455)-20190516-速報.pdf,NULL
6616,1101,台泥,2019_05_16,NULL,1101_台泥_2019-05-16__1101 TT 20190515.pdf,NULL
6617,6271,同欣電,2019_05_16,國票,6271_同欣電_2019-05-16_國票_國票6271同欣電05162019.pdf,NULL
6618,6414,樺漢,2019_05_16,國票,6414_樺漢_2019-05-16_國票_國票6414樺漢05162019.pdf,NULL
6619,4736,泰博,2019_05_16,元富,4736_泰博_2019-05-16_元富_泰博(4736)-20190516-速報.pdf,NULL
6620,5469,瀚宇博,2019_05_16,元富,5469_瀚宇博_2019-05-16_元富_瀚宇博(5469)-20190516-速報.pdf,NULL
6621,9921,巨大,2019_05_16,元大,9921_巨大_2019-05-16_元大_Giant_9921_TT_-_Yuanta_CVN190515-C-YCMC.pdf,NULL
6622,3450,聯鈞,2019_05_16,中信投顧,3450_聯鈞_2019-05-16_中信投顧_中信個股報告-20190516_3450聯鈞.pdf,NULL
6623,9921,巨大,2019_05_16,國票,9921_巨大_2019-05-16_國票_國票9921巨大05162019.pdf,NULL
6624,6670,復盛應用,2019_05_16,中信投顧,6670_復盛應用_2019-05-16_中信投顧_中信個股報告-20190516_6670復盛應用.pdf,NULL
6625,6147,頎邦,2019_05_16,NULL,6147_頎邦_2019-05-16__6147 TT 20190515.pdf,NULL
6626,8210,勤誠,2019_05_16,元富,8210_勤誠_2019-05-16_元富_8210勤誠20190516-報告.pdf,NULL
6627,3450,聯鈞,2019_05_16,富邦台灣,3450_聯鈞_2019-05-16_富邦台灣_3450_聯鈞_snapshot_c_051619.pdf,NULL
6628,5469,瀚宇博,2019_05_16,NULL,5469_瀚宇博_2019-05-16__訪談報告-5469 TT 瀚宇博-JS05162019.pdf,NULL
6629,8210,勤誠,2019_05_16,富邦台灣,8210_勤誠_2019-05-16_富邦台灣_8210_勤誠_snapshot_c_051619.pdf,NULL
6630,1240,茂生農經,2019_05_16,兆豐,1240_茂生農經_2019-05-16_兆豐_20190516-訪談速報-茂生農經(1240).pdf,NULL
6631,1102,亞泥,2019_05_16,富邦台灣,1102_亞泥_2019-05-16_富邦台灣_1102_亞泥_snapshot_c_051619.pdf,NULL
6632,2104,中橡,2019_05_16,富邦台灣,2104_中橡_2019-05-16_富邦台灣_2104_中橡_snapshot_c_051619.pdf,NULL
6633,5469,瀚宇博,2019_05_16,兆豐,5469_瀚宇博_2019-05-16_兆豐_20190516-訪談速報-瀚宇博(5469).pdf,NULL
6634,2317,鴻海,2019_05_16,富邦台灣,2317_鴻海_2019-05-16_富邦台灣_2317_鴻海_snapshot_c_051519.pdf,NULL
6635,3611,鼎翰,2019_05_16,兆豐,3611_鼎翰_2019-05-16_兆豐_20190516-訪談速報-鼎翰(3611).pdf,NULL
6636,3450,聯鈞,2019_05_16,兆豐,3450_聯鈞_2019-05-16_兆豐_20190516-訪談速報-聯鈞(3450).pdf,NULL
6637,4736,泰博,2019_05_16,NULL,4736_泰博_2019-05-16__訪談報告-4736 TT 泰博-JS05162019.pdf,NULL
6638,9914,美利達,2019_05_16,元大,9914_美利達_2019-05-16_元大_Merida_9914_TT_-_Yuanta_CVN190515-C-YCMC.pdf,NULL
6639,5469,瀚宇博,2019_05_16,第一金,5469_瀚宇博_2019-05-16_第一金_瀚宇博(5469)-買進.pdf,NULL
6640,6271,同欣電,2019_05_16,NULL,6271_同欣電_2019-05-16__訪談報告-6271 TT 同欣電-JS05162019.pdf,NULL
6641,1504,東元,2019_05_16,元大,1504_東元_2019-05-16_元大_Teco_1504_TT_-_Yuanta_CVN190516-C-YCMC.pdf,NULL
6642,3455,由田,2019_05_16,元富,3455_由田_2019-05-16_元富_3455由田20190516-報告.pdf,NULL
6643,5009,榮剛,2019_05_16,NULL,5009_榮剛_2019-05-16__個股評析-5009 TT 榮剛-05162019.pdf,NULL
6644,6414,樺漢,2019_05_16,NULL,6414_樺漢_2019-05-16__6414 TT 20190516.pdf,NULL
6645,1102,亞泥,2019_05_16,NULL,1102_亞泥_2019-05-16__個股評析-1102 TT 亞泥-05162019.pdf,NULL
6646,8210,勤誠,2019_05_16,NULL,8210_勤誠_2019-05-16__個股評析-8210 TT 勤誠-20190516.pdf,NULL
6647,2356,英業達,2019_05_16,富邦台灣,2356_英業達_2019-05-16_富邦台灣_2356_英業達_snapshot_c_051619.pdf,NULL
6648,5534,長虹,2019_05_16,富邦台灣,5534_長虹_2019-05-16_富邦台灣_5534_長虹_snapshot_c_051619.pdf,NULL
6649,6271,同欣電,2019_05_16,兆豐,6271_同欣電_2019-05-16_兆豐_20190516-訪談速報-同欣電(6271).pdf,NULL
6650,2313,華通,2019_05_16,富邦台灣,2313_華通_2019-05-16_富邦台灣_2313_華通_snapshot_c_051619.pdf,NULL
6651,1102,亞泥,2019_05_16,兆豐,1102_亞泥_2019-05-16_兆豐_20190516-訪談速報-亞泥(1102).pdf,NULL
6652,4725,信昌化,2019_05_16,富邦台灣,4725_信昌化_2019-05-16_富邦台灣_4725_信昌化_snapshot_c_051619.pdf,NULL
6653,3450,聯鈞,2019_05_16,統一投顧,3450_聯鈞_2019-05-16_統一投顧_統一投顧-葉修劼-【投資速報】聯鈞 (3450.TT，中立) 第一季獲利大幅衰退，後續營運復甦力道待觀察.pdf,NULL
6654,6414,樺漢,2019_05_16,富邦台灣,6414_樺漢_2019-05-16_富邦台灣_6414_樺漢_snapshot_c_051519.pdf,NULL
6655,2382,廣達,2019_05_16,NULL,2382_廣達_2019-05-16__2382 TT 20190516.pdf,NULL
6656,9904,寶成,2019_05_16,元大,9904_寶成_2019-05-16_元大_Pou_Chen_9904_TT_-_Yuanta_CVN190516-C-YCMC.pdf,NULL
6657,5434,崇越,2019_05_16,元大,5434_崇越_2019-05-16_元大_Topco_5434_TT_-_Yuanta_CVN190516-C-YCMC.pdf,NULL
6658,5434,崇越,2019_05_17,中信投顧,5434_崇越_2019-05-17_中信投顧_中信個股報告-20190516_5434崇越.pdf,NULL
6659,1102,亞泥,2019_05_17,元富,1102_亞泥_2019-05-17_元富_亞泥(1102)-20190517-速報.pdf,NULL
6660,6504,南六,2019_05_17,元富,6504_南六_2019-05-17_元富_南六(6504)-20190517-速報.pdf,NULL
6661,1905,華紙,2019_05_17,統一投顧,1905_華紙_2019-05-17_統一投顧_統一投顧-20190517投資早報.pdf,NULL
6662,2436,偉詮電,2019_05_17,元富,2436_偉詮電_2019-05-17_元富_偉詮電(2436)-20190517-速報.pdf,NULL
6663,8341,日友,2019_05_17,元富,8341_日友_2019-05-17_元富_8341日友20190517-報告.pdf,NULL
6664,2617,台航,2019_05_17,富邦台灣,2617_台航_2019-05-17_富邦台灣_2617_台航_snapshot_051719.pdf,NULL
6665,8210,勤誠,2019_05_17,NULL,8210_勤誠_2019-05-17__8210 TT 20190517.pdf,NULL
6666,2352,佳世達,2019_05_17,第一金,2352_佳世達_2019-05-17_第一金_佳世達(2352)-中立.pdf,NULL
6667,5388,中磊,2019_05_17,第一金,5388_中磊_2019-05-17_第一金_中磊(5388)-區間操作.pdf,NULL
6668,4137,麗豐-KY,2019_05_17,國票,4137_麗豐-KY_2019-05-17_國票_國票4137麗豐-KY05172019.pdf,NULL
6669,1515,力山,2019_05_17,NULL,1515_力山_2019-05-17__訪談報告-1515 TT 力山-JS05172019.pdf,NULL
6670,4725,信昌化,2019_05_17,NULL,4725_信昌化_2019-05-17__公司速報-4725 TT 信昌化-JS05172019.pdf,NULL
6671,4137,麗豐-KY,2019_05_17,兆豐,4137_麗豐-KY_2019-05-17_兆豐_20190517-訪談速報-麗豐-KY(4137).pdf,NULL
6672,3455,由田,2019_05_17,NULL,3455_由田_2019-05-17__3455 TT 20190517.pdf,NULL
6673,3450,聯鈞,2019_05_17,NULL,3450_聯鈞_2019-05-17__訪談報告-3450 TT 聯鈞-JS05172019.pdf,NULL
6674,4162,智擎,2019_05_17,NULL,4162_智擎_2019-05-17__公司速報-4162 TT 智擎-JS05172019.pdf,NULL
6675,3443,創意,2019_05_17,NULL,3443_創意_2019-05-17__個股評析-3443 TT 創意-05172019.pdf,NULL
6676,3558,神準,2019_05_17,元大,3558_神準_2019-05-17_元大_Senao_Networks_3558_TT_-_Yuanta_EXN190517-C-YCMC.pdf,NULL
6677,2397,友通,2019_05_20,國票,2397_友通_2019-05-20_國票_國票2397友通05202019.pdf,NULL
6678,4943,康控-KY,2019_05_20,元富,4943_康控-KY_2019-05-20_元富_康控-KY(4943)-20190520-速報.pdf,NULL
6679,2404,漢唐,2019_05_20,國票,2404_漢唐_2019-05-20_國票_國票2404漢唐05202019.pdf,NULL
6680,2903,遠百,2019_05_20,中信投顧,2903_遠百_2019-05-20_中信投顧_中信個股報告-20190520_2903遠百.pdf,NULL
6681,3558,神準,2019_05_20,元富,3558_神準_2019-05-20_元富_神準(3558)-20190520-速報.pdf,NULL
6682,4943,康控-KY,2019_05_20,中信投顧,4943_康控-KY_2019-05-20_中信投顧_中信個股報告-20190520_4943康控-KY.pdf,NULL
6683,2723,美食-KY,2019_05_20,元富,2723_美食-KY_2019-05-20_元富_美食-KY(2723)-20190520-速報.pdf,NULL
6684,2903,遠百,2019_05_20,NULL,2903_遠百_2019-05-20__公司速報-2903 TT 遠百-JS05202019.pdf,NULL
6685,3708,上緯,2019_05_20,NULL,3708_上緯_2019-05-20__公司速報-3708 TT 上緯投控-JS05202019.pdf,NULL
6686,4736,泰博,2019_05_20,元大,4736_泰博_2019-05-20_元大_TaiDoc_4736_TT_-_Yuanta_CVN190517-C-YCMC.pdf,NULL
6687,2015,豐興,2019_05_20,NULL,2015_豐興_2019-05-20__訪談報告-2015 TT 豐興-JS05202019.pdf,NULL
6688,8341,日友,2019_05_20,NULL,8341_日友_2019-05-20__8341 TT 20190520.pdf,NULL
6689,6191,精成科,2019_05_20,NULL,6191_精成科_2019-05-20__訪談報告-6191 TT 精成科-JS05202019.pdf,NULL
6690,3545,敦泰,2019_05_20,NULL,3545_敦泰_2019-05-20__訪談報告-3545 TT 敦泰-JS05202019.pdf,NULL
6691,2723,美食-KY,2019_05_20,元富,2723_美食-KY_2019-05-20_元富_2723美食-KY20190520-報告.pdf,NULL
6692,3558,神準,2019_05_20,元富,3558_神準_2019-05-20_元富_3558神準20190520-報告.pdf,NULL
6693,1102,亞泥,2019_05_20,元富,1102_亞泥_2019-05-20_元富_1102亞泥20190520-報告.pdf,NULL
6694,2884,玉山金,2019_05_20,玉山,2884_玉山金_2019-05-20_玉山_2884玉山金20190520-報告.pdf,NULL
6695,3044,健鼎,2019_05_20,兆豐,3044_健鼎_2019-05-20_兆豐_20190520-個股報告-健鼎(3044).pdf,NULL
6696,4943,康控-KY,2019_05_20,兆豐,4943_康控-KY_2019-05-20_兆豐_20190520-訪談速報-康控-KY(4943).pdf,NULL
6697,2015,豐興,2019_05_20,兆豐,2015_豐興_2019-05-20_兆豐_20190520-訪談速報-豐興(2015).pdf,NULL
6698,4956,光鋐,2019_05_20,富邦台灣,4956_光鋐_2019-05-20_富邦台灣_4956_光鋐_snapshot_c_051719.pdf,NULL
6699,3558,神準,2019_05_20,NULL,3558_神準_2019-05-20__3558 TT 20190520.pdf,NULL
6700,4725,信昌化,2019_05_20,元富,4725_信昌化_2019-05-20_元富_4725信昌化20190520-報告.pdf,NULL
6701,2404,漢唐,2019_05_20,元大,2404_漢唐_2019-05-20_元大_United_Integrated_Services_2404_TT_-_Yuanta_IN190521-C-YCMC.pdf,NULL
6702,2882,國泰金,2019_05_21,元富,2882_國泰金_2019-05-21_元富_國泰金(2882)-20190521-速報.pdf,NULL
6703,2882,國泰金,2019_05_21,國票,2882_國泰金_2019-05-21_國票_國票2882國泰金05212019.pdf,NULL
6704,2882,國泰金,2019_05_21,中信投顧,2882_國泰金_2019-05-21_中信投顧_中信個股報告-20190521_2882國泰金.pdf,NULL
6705,2377,微星,2019_05_21,NULL,2377_微星_2019-05-21__訪談報告-2377 TT 微星-JS05212019.pdf,NULL
6706,2882,國泰金,2019_05_21,NULL,2882_國泰金_2019-05-21__訪談報告-2882 TT 國泰金-JS05212019.pdf,NULL
6707,2355,敬鵬,2019_05_21,NULL,2355_敬鵬_2019-05-21__公司速報-2355 TT 敬鵬-JS05212019.pdf,NULL
6708,2404,漢唐,2019_05_21,NULL,2404_漢唐_2019-05-21__訪談報告-2404 TT 漢唐-JS05212019.pdf,NULL
6709,2239,英利-KY,2019_05_21,元大,2239_英利-KY_2019-05-21_元大_Engley_2239_TT_-_Yuanta_CVN190521-C-YCMC.pdf,NULL
6710,2882,國泰金,2019_05_21,第一金,2882_國泰金_2019-05-21_第一金_國泰金(2882)-區間操作.pdf,NULL
6711,2723,美食-KY,2019_05_21,NULL,2723_美食-KY_2019-05-21__2723 TT 20190521.pdf,NULL
6712,4119,旭富,2019_05_21,兆豐,4119_旭富_2019-05-21_兆豐_20190521-訪談速報-旭富(4119).pdf,NULL
6713,1102,亞泥,2019_05_21,NULL,1102_亞泥_2019-05-21__1102 TT 20190521.pdf,NULL
6714,8112,至上,2019_05_21,富邦台灣,8112_至上_2019-05-21_富邦台灣_8112_至上_snapshot_c_052119.pdf,NULL
6715,2884,玉山金,2019_05_21,NULL,2884_玉山金_2019-05-21__2884 TT 20190521.pdf,NULL
6716,2395,研華,2019_05_21,富邦台灣,2395_研華_2019-05-21_富邦台灣_2395_研華_snapshot_c_052019.pdf,NULL
6717,4725,信昌化,2019_05_21,NULL,4725_信昌化_2019-05-21__4725 TT 20190521.pdf,NULL
6718,2637,慧洋-KY,2019_05_22,元富,2637_慧洋-KY_2019-05-22_元富_慧洋-KY(2637)-20190522-速報.pdf,NULL
6719,2227,裕日車,2019_05_22,中信投顧,2227_裕日車_2019-05-22_中信投顧_中信個股報告-20190522_2227裕日車.pdf,NULL
6720,9802,鈺齊-KY,2019_05_22,元富,9802_鈺齊-KY_2019-05-22_元富_9802鈺齊-KY20190522-報告.pdf,NULL
6721,4144,康聯-KY,2019_05_22,元富,4144_康聯-KY_2019-05-22_元富_康聯-KY(4144)-20190522-速報.pdf,NULL
6722,4763,材料-KY,2019_05_22,中信投顧,4763_材料-KY_2019-05-22_中信投顧_中信個股報告-20190522_4763材料.pdf,NULL
6723,3042,晶技,2019_05_22,元富,3042_晶技_2019-05-22_元富_晶技(3042)-20190522-速報.pdf,NULL
6724,4991,環宇-KY,2019_05_22,元富,4991_環宇-KY_2019-05-22_元富_4991環宇-KY20190522-報告.pdf,NULL
6725,2882,國泰金,2019_05_22,元富,2882_國泰金_2019-05-22_元富_2882國泰金20190521-報告.pdf,NULL
6726,4549,桓達,2019_05_22,元富,4549_桓達_2019-05-22_元富_桓達(4549)-20190522-速報.pdf,NULL
6727,2385,群光,2019_05_22,NULL,2385_群光_2019-05-22__訪談報告-2385 TT 群光-JS05222019.pdf,NULL
6728,2204,中華,2019_05_22,NULL,2204_中華_2019-05-22__訪談報告-2204 TT 中華-JS05222019.pdf,NULL
6729,6146,耕興,2019_05_22,NULL,6146_耕興_2019-05-22__訪談報告-6146 TT 耕興-JS05222019.pdf,NULL
6730,1736,喬山,2019_05_22,NULL,1736_喬山_2019-05-22__訪談報告-1736 TT 喬山-JS05222019.pdf,NULL
6731,2882,國泰金,2019_05_22,NULL,2882_國泰金_2019-05-22__2882 TT 20190522.pdf,NULL
6732,6643,M31,2019_05_22,元富,6643_M31_2019-05-22_元富_6643M3120190522-報告.pdf,NULL
6733,4736,泰博,2019_05_22,富邦台灣,4736_泰博_2019-05-22_富邦台灣_4736_泰博_snapshot_c_052219.pdf,NULL
6734,3529,力旺,2019_05_22,元富,3529_力旺_2019-05-22_元富_3529力旺20190522-報告.pdf,NULL
6735,2637,慧洋-KY,2019_05_22,元富,2637_慧洋-KY_2019-05-22_元富_2637慧洋-KY20190522-報告.pdf,NULL
6736,8215,明基材,2019_05_22,兆豐,8215_明基材_2019-05-22_兆豐_20190522-訪談速報-明基材(8215).pdf,NULL
6737,3491,昇達科,2019_05_22,元大,3491_昇達科_2019-05-22_元大_UMT_3491_TT_-_Yuanta_EXN190522-C-YCMC.pdf,NULL
6738,6443,元晶,2019_05_22,元大,6443_元晶_2019-05-22_元大_TSEC_6443_TT_-_Yuanta_IN190522-C-YCMC.pdf,NULL
6739,2397,友通,2019_05_22,富邦台灣,2397_友通_2019-05-22_富邦台灣_2397_友通_snapshot_c_052119.pdf,NULL
6740,4994,傳奇,2019_05_22,統一投顧,4994_傳奇_2019-05-22_統一投顧_統一投顧-葉修劼-【訪談報告】傳奇(4994.TT，買進) 第一季獲利優於預期20%，日版《風之國度》反應佳.pdf,NULL
6741,2377,微星,2019_05_22,富邦台灣,2377_微星_2019-05-22_富邦台灣_2377_微星_snapshot_c_052219.pdf,NULL
6742,3563,牧德,2019_05_24,元富,3563_牧德_2019-05-24_元富_牧德(3563)-20190524-速報.pdf,NULL
6743,6206,飛捷,2019_05_23,元大,6206_飛捷_2019-05-23_元大_Flytech_6206_TT_-_Yuanta_IN190523-C-YCMC.pdf,NULL
6744,2227,裕日車,2019_05_23,NULL,2227_裕日車_2019-05-23__公司速報-2227 TT 裕日車-JS05232019.pdf,NULL
6745,2890,永豐金,2019_05_24,永豐,2890_永豐金_2019-05-24_永豐_永豐金(2890)-區間操作.pdf,NULL
6746,6643,M31,2019_05_23,國票,6643_M31_2019-05-23_國票_國票6643M3105232019.pdf,NULL
6747,8150,南茂,2019_05_23,國票,8150_南茂_2019-05-23_國票_國票8150南茂05232019.pdf,NULL
6748,8104,錸寶科技,2019_05_23,元富,8104_錸寶科技_2019-05-23_元富_錸寶(8104)-20190523-速報.pdf,NULL
6749,8163,達方,2019_05_24,富邦台灣,8163_達方_2019-05-24_富邦台灣_8163_達方_snapshot_c_052319.pdf,NULL
6750,8480,泰昇-KY,2019_05_23,元富,8480_泰昇-KY_2019-05-23_元富_泰昇-KY(8480)-20190523-速報.pdf,NULL
6751,6279,胡連,2019_05_24,元富,6279_胡連_2019-05-24_元富_胡連(6279)-20190524-速報.pdf,NULL
6752,3708,上緯,2019_05_23,兆豐,3708_上緯_2019-05-23_兆豐_20190523-訪談速報-上緯(3708).pdf,NULL
6753,3529,力旺,2019_05_23,國票,3529_力旺_2019-05-23_國票_國票3529力旺05232019.pdf,NULL
6754,2501,國建,2019_05_23,兆豐,2501_國建_2019-05-23_兆豐_20190523-訪談速報-國建(2501).pdf,NULL
6755,6643,M31,2019_05_23,NULL,6643_M31_2019-05-23__6643 TT 20190523.pdf,NULL
6756,3545,敦泰,2019_05_23,國票,3545_敦泰_2019-05-23_國票_國票3545敦泰05232019.pdf,NULL
6757,6123,上奇,2019_05_24,NULL,6123_上奇_2019-05-24__訪談報告-6123 TT 上奇-JS05242019.pdf,NULL
6758,4438,廣越,2019_05_23,國票,4438_廣越_2019-05-23_國票_國票4438廣越05232019.pdf,NULL
6759,8480,泰昇-KY,2019_05_23,富邦台灣,8480_泰昇-KY_2019-05-23_富邦台灣_8480_泰昇-KY_snapshot_c_052319.pdf,NULL
6760,1464,得力,2019_05_24,NULL,1464_得力_2019-05-24__訪談報告-1464 TT 得力-JS05242019.pdf,NULL
6761,9802,鈺齊-KY,2019_05_23,國票,9802_鈺齊-KY_2019-05-23_國票_國票9802鈺齊-KY05232019.pdf,NULL
6762,8081,致新,2019_05_23,國票,8081_致新_2019-05-23_國票_國票8081致新05232019.pdf,NULL
6763,3541,西柏,2019_05_24,元富,3541_西柏_2019-05-24_元富_3541西柏20190524-報告.pdf,NULL
6764,9904,寶成,2019_05_23,國票,9904_寶成_2019-05-23_國票_國票9904寶成05232019.pdf,NULL
6765,2520,冠德,2019_05_24,富邦台灣,2520_冠德_2019-05-24_富邦台灣_2520_冠德_snapshot_c_052319.pdf,NULL
6766,8070,長華,2019_05_23,富邦台灣,8070_長華_2019-05-23_富邦台灣_8070_長華_snapshot_c_052319.pdf,NULL
6767,6277,宏正,2019_05_23,國票,6277_宏正_2019-05-23_國票_國票6277宏正05232019.pdf,NULL
6768,3234,光環,2019_05_23,國票,3234_光環_2019-05-23_國票_國票3234光環05232019.pdf,NULL
6769,2890,永豐金,2019_05_24,永豐,2890_永豐金_2019-05-24_永豐_訪談報告-2890 TT 永豐金-JS05242019.pdf,NULL
6770,5283,禾聯碩,2019_05_24,永豐,5283_禾聯碩_2019-05-24_永豐_禾聯碩(5283)買進-TP113.pdf,NULL
6771,2615,萬海,2019_05_24,元富,2615_萬海_2019-05-24_元富_萬海(2615)-20190524-速報.pdf,NULL
6772,9802,鈺齊-KY,2019_05_23,NULL,9802_鈺齊-KY_2019-05-23__9802 TT 20190522.pdf,NULL
6773,2637,慧洋-KY,2019_05_23,NULL,2637_慧洋-KY_2019-05-23__2637 TT 20190522.pdf,NULL
6774,3527,聚積,2019_05_23,國票,3527_聚積_2019-05-23_國票_國票3527聚積05232019.pdf,NULL
6775,4126,太醫,2019_05_23,兆豐,4126_太醫_2019-05-23_兆豐_20190523-訪談速報-太醫(4126).pdf,NULL
6776,2732,六角,2019_05_23,國票,2732_六角_2019-05-23_國票_國票2732六角05232019.pdf,NULL
6777,3529,力旺,2019_05_23,NULL,3529_力旺_2019-05-23__3529 TT 20190522.pdf,NULL
6778,8016,矽創,2019_05_23,國票,8016_矽創_2019-05-23_國票_國票8016矽創05232019.pdf,NULL
6779,4763,材料-KY,2019_05_23,第一金,4763_材料-KY_2019-05-23_第一金_材料KY(4763)-買進.pdf,NULL
6780,4126,太醫,2019_05_23,元富,4126_太醫_2019-05-23_元富_太醫(4126)-20190523-速報.pdf,NULL
6781,1319,東陽,2019_05_23,國票,1319_東陽_2019-05-23_國票_國票1319東陽05232019.pdf,NULL
6782,8480,泰昇-KY,2019_05_23,中信投顧,8480_泰昇-KY_2019-05-23_中信投顧_中信個股報告-泰昇-KY(8480) 20190523.pdf,NULL
6783,9941,裕融,2019_05_23,NULL,9941_裕融_2019-05-23__訪談報告-9941 TT 裕融-JS05232019.pdf,NULL
6784,2890,永豐金,2019_05_24,永豐,2890_永豐金_2019-05-24_永豐_2890_永豐金_snapshot_c_052419.pdf,NULL
6785,6533,晶心科,2019_05_24,元富,6533_晶心科_2019-05-24_元富_6533晶心科20190524-報告.pdf,NULL
6786,3081,聯亞,2019_05_24,NULL,3081_聯亞_2019-05-24__公司速報-3081 TT 聯亞-JS05242019.pdf,NULL
6787,1464,得力,2019_05_24,永豐,1464_得力_2019-05-24_永豐_得力(1464)-買進.pdf,NULL
